gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
895554996	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660147			Gerlinde Van Thuyne		5													present																				INBO:VIS:Ev:00008411				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF2			Europe	Grindplas Kessenich				BE					Fuik 2												51.15108	5.83854	WGS84	250				205579	252834	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554995	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00659969			Gerlinde Van Thuyne		3													present																				INBO:VIS:Ev:00008374				2013-07-09							2013-07-09/2013-07-09	enclosed water	electrofishing with 2 anodes by boat						visbestanden:GKDEZ4			Europe	Grindplas Kessenich				BE					Elektrovisserij zone 1												51.14365	5.84320	WGS84	250				204759	253176	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554994	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660604			Gerlinde Van Thuyne		3													present																				INBO:VIS:Ev:00008390				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF14			Europe	Grindplas Kessenich				BE					Fuik 14												51.15003	5.84288	WGS84	250				205468	253140	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554993	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660469			Gerlinde Van Thuyne		4													present																				INBO:VIS:Ev:00008388				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF8			Europe	Grindplas Kessenich				BE					Fuik 8												51.14512	5.85205	WGS84	250				204935	253792	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554992	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00662904			Gerlinde Van Thuyne		3													present																				INBO:VIS:Ev:00008344				2013-11-12							2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF18			Europe	Rauwput				BE					RauwputSchietfuik18												51.22261	5.18900	WGS84	250				212836	207303	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554991	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660592			Gerlinde Van Thuyne		13													present																				INBO:VIS:Ev:00008401				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF10			Europe	Grindplas Kessenich				BE					Fuik 10												51.14680	5.84859	WGS84	250				205117	253546	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554990	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660019			Gerlinde Van Thuyne		6													present																				INBO:VIS:Ev:00008386				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF1			Europe	Grindplas Kessenich				BE					Fuik 1												51.15196	5.83990	WGS84	250				205679	252927	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554989	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660565			Gerlinde Van Thuyne		4													present																				INBO:VIS:Ev:00008389				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF11			Europe	Grindplas Kessenich				BE					Fuik 11												51.14767	5.84717	WGS84	250				205212	253445	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554988	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00659837			Gerlinde Van Thuyne		10													present																				INBO:VIS:Ev:00008385				2013-07-09							2013-07-09/2013-07-09	enclosed water	electrofishing with 2 anodes by boat						visbestanden:GKDEZ3			Europe	Grindplas Kessenich				BE					Elektrovisserij zone C												51.14604	5.85073	WGS84	250				205036	253698	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554987	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00659607			Gerlinde Van Thuyne		5													present																				INBO:VIS:Ev:00008397				2013-07-09							2013-07-09/2013-07-09	enclosed water	electrofishing with 2 anodes by boat						visbestanden:GKDEZ2			Europe	Grindplas Kessenich				BE					Elektrovisserij zone B												51.14442	5.85043	WGS84	250				204855	253680	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554986	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660526			Gerlinde Van Thuyne		4													present																				INBO:VIS:Ev:00008414				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF15			Europe	Grindplas Kessenich				BE					Fuik 15												51.15114	5.84115	WGS84	250				205590	253016	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
895554957	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00660360			Gerlinde Van Thuyne		2													present																				INBO:VIS:Ev:00008412				2013-07-08							2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF7			Europe	Grindplas Kessenich				BE					Fuik 7												51.14363	5.84680	WGS84	250				204762	253428	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
893351600					2015-04-29T13:46:33Z		https://www.diveboard.com/aquazappa/D6I49DD	Diveboard	Event			https://ipt.diveboard.com/resource.do?r=diveboard-occurrences	Diveboard	Diveboard	Diveboard - Scuba diving citizen science	Diveboard	HumanObservation				diveboard:116580_344149_0	diveboard:116580_344149_0		Bieke Daneels															Present									Non validated citizen science record															2014-01-26T15:00:00Z									citizen science scuba dive observation										Ekeren			Belgium	BE				Put Van Ekeren	Put Van Ekeren, antwerpen	0.0	0.0			0	14.0						51.2836	4.3977	EPSG:3857	100														Google Maps																								Bieke Daneels		2014-01-26				http://eol.org/pages/344149								Orconectes limosus (Rafinesque, 1817)				EOL																				unclassified							
874258470	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655359			Gerlinde Van Thuyne		2													present																				INBO:VIS:Ev:00008251				2012-09-10							2012-09-10/2012-09-10	enclosed water	electrofishing with 2 anodes by boat						visbestanden:GEMEZ1			Europe	Grindplas Eisden Mijn				BE					Elektrische zone 1 - Grindplas Eisden Mijn												50.99932	5.66762	WGS84	250				188476	241172	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874258455	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655362			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008254				2012-09-10							2012-09-10/2012-09-10	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GEMF9			Europe	Grindplas Eisden Mijn				BE					Schietfuik 9 - Grindplas Eisden Mijn												51.00021	5.67229	WGS84	250				188581	241498	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874258452	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657068			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008264				2012-10-23							2012-10-23/2012-10-23	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":2}"			visbestanden:10320150			Europe	Grote Merriebeek				BE					1,5 km voor sluis												51.22060	4.55486	WGS84	250				212411	163002	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874258422	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655478			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008244				2012-09-10							2012-09-10/2012-09-10	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GEMF16			Europe	Grindplas Eisden Mijn				BE					Schietfuik 16 - Grindplas Eisden Mijn												51.00179	5.67910	WGS84	250				188765	241973	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874258410	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657652			Gerlinde Van Thuyne		2													present																				INBO:VIS:Ev:00008278				2012-10-24							2012-10-24/2012-10-24	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":1}"			visbestanden:10120225			Europe	Kolenhaven Beringen				BE					Tervant, dok RO												51.06904	5.19528	WGS84	250				195757	207932	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874258382	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655361			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008209				2012-09-10							2012-09-10/2012-09-10	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GEMF1			Europe	Grindplas Eisden Mijn				BE					Schietfuik 1 - Grindplas Eisden Mijn												50.99924	5.68370	WGS84	250				188487	242301	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874258378	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655680			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008311				2012-10-23							2012-10-23/2012-10-23	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":2}"			visbestanden:10120175			Europe	Kanaalkom Hasselt				BE					Hasselt, jachthaven												50.94284	5.33440	WGS84	250				181836	217865	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239275	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657072			Gerlinde Van Thuyne		3													present																				INBO:VIS:Ev:00008306				2012-09-24							2012-09-24/2012-09-24	stream or river				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GSKF7			Europe	Grindplas De Spaanjerd				BE					Fuik 7												51.13277	5.82589	WGS84	250				203525	251989	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239222	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657078			Gerlinde Van Thuyne		3													present																				INBO:VIS:Ev:00008305				2012-09-24							2012-09-24/2012-09-24	stream or river				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GSKF15			Europe	Grindplas De Spaanjerd				BE					Fuik 15												51.13077	5.82473	WGS84	250				203301	251912	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239217	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657074			Gerlinde Van Thuyne		2													present																				INBO:VIS:Ev:00008309				2012-09-24							2012-09-24/2012-09-24	stream or river				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GSKF20			Europe	Grindplas De Spaanjerd				BE					Fuik 20												51.13392	5.83337	WGS84	250				203663	252510	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239190	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655475			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008184				2012-09-03							2012-09-03/2012-09-03	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":2}"			visbestanden:14525100			Europe	Kanaal van Brugge naar Sluis				BE					Apertje												51.23446	3.25921	WGS84	250				214415	72506	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239177	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00656933			Gerlinde Van Thuyne		5													present																				INBO:VIS:Ev:00008228				2012-10-02							2012-10-02/2012-10-02	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":2}"			visbestanden:10521100			Europe	Kanaal van Bocholt naar Herentals				BE					aan de zwaaikom												51.18746	5.55995	WGS84	250				209277	233279	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239168	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657075			Gerlinde Van Thuyne		4													present																				INBO:VIS:Ev:00008307				2012-09-24							2012-09-24/2012-09-24	stream or river				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GSKF4			Europe	Grindplas De Spaanjerd				BE					Fuik 4												51.14549	5.84028	WGS84	250				204909	252876	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239153	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00657076			Gerlinde Van Thuyne		7													present																				INBO:VIS:Ev:00008300				2012-09-24							2012-09-24/2012-09-24	stream or river				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GSKF5			Europe	Grindplas De Spaanjerd				BE					Fuik 5												51.14679	5.83775	WGS84	250				205067	252699	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239148	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00656643			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008204				2012-10-08							2012-10-08/2012-10-08	stream or river	electrofishing with 2 anodes by boat						visbestanden:15830150			Europe	Kanaal PlassendaleDuinkerken				BE					aan de Zandvoordebrug												51.18768	2.99564	WGS84	250				209519	54003	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239144	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655513			Gerlinde Van Thuyne															present																				INBO:VIS:Ev:00008188				2012-09-03							2012-09-03/2012-09-03	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":2}"			visbestanden:14525300			Europe	Kanaal van Brugge naar Sluis				BE					Hoeke, aan het Veerpont aan de Nederlandse grens												51.30206	3.35891	WGS84	250				221835	79571	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239136	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655480			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008187				2012-09-03							2012-09-03/2012-09-03	stream or river				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:14525250			Europe	Kanaal van Brugge naar Sluis				BE					Hoeke, aan de brug ter hoogte Hotel 'Welkom'												51.29161	3.33737	WGS84	250				220694	78053	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
874239121	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HumanObservation	Length and weight measurements available upon request.			INBO:VIS:00655477			Gerlinde Van Thuyne		1													present																				INBO:VIS:Ev:00008182				2012-09-03							2012-09-03/2012-09-03	stream or river				"{""numberOfFykes"":2, ""numberOfDays"":2}"			visbestanden:14525150			Europe	Kanaal van Brugge naar Sluis				BE					Damme												51.25803	3.28705	WGS84	250				217008	74489	Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus								Animalia																			gevlekte Amerikaanse rivierkreeft	ICZN			
